0.33597,0.1745,0.01842,0.01889,0.10739,0.10738
0.3769,0.73826,0.02204,0.02185,0.33558,0.34899
0.4231,1.26174,0.02435,0.02392,0.48322,0.46980
0.47459,1.5302,0.02757,0.02729,0.52349,0.52349
0.53267,1.66443,0.03079,0.03065,0.32215,0.33557
0.59736,1.65101,0.03404,0.03399,0.21477,0.21476
0.66997,1.65101,0.03643,0.03818,0.16108,0.16107
0.75182,1.61074,0.04148,0.04410,0.12081,0.12080
0.8429,1.65101,0.04698,0.0495800000000001,0.08054,0.09396
0.94587,1.58389,0.05339,0.05413,0.06711,0.05369
